id,channel,sku_id,qty,amount_usd,status,promo_code,customer_email,placed_at
ORD-210801,dtc,SWAN-XL,1,89,shipped,,kitty.nguyen411@example.com,1409
ORD-210802,dtc,SWAN-XL,1,89,shipped,,jerome.white888@example.com,1432
ORD-210803,dtc,SWAN-XL,2,178,shipped,,kitty.nowak552@example.com,1796
ORD-210810,dtc,DONUT-2,1,59,shipped,,yuki.harris321@example.com,1344
ORD-210811,dtc,SWAN-XL,1,89,shipped,,quinn.nguyen516@example.com,1484
ORD-210812,dtc,UNIC-01,2,158,shipped,,nellie.womack360@example.com,1402
ORD-210813,dtc,DONUT-2,1,59,shipped,,vera.alsayed486@example.com,1860
ORD-210820,dtc,SWAN-XL,1,89,shipped,,yosef.moore70@example.com,1344
ORD-210821,dtc,SWAN-XL,1,89,shipped,,tina.lewis329@example.com,1919
ORD-210822,dtc,KIT-HEL,1,34,shipped,,flo.anderson892@example.com,1697
ORD-210823,dtc,SWAN-XL,1,89,shipped,,mabel.anderson796@example.com,1355
ORD-210830,dtc,PIZZ-XL,1,49,shipped,,linda.ramirez802@example.com,1680
ORD-210831,dtc,PIZZ-XL,1,49,shipped,,mabel.white779@example.com,1720
ORD-210832,dtc,SWAN-XL,3,267,shipped,,aisha.smith62@example.com,1729
ORD-210833,dtc,SWAN-XL,1,89,shipped,,margaret.sanchez35@example.com,1355
ORD-210840,dtc,UNIC-01,1,79,shipped,,ray.wilson125@example.com,1783
ORD-210841,dtc,SWAN-XL,1,89,shipped,,nadia.lee619@example.com,1850
ORD-210842,dtc,SWAN-XL,1,89,shipped,,yosef.lee794@example.com,1718
ORD-210843,dtc,SWAN-XL,1,89,shipped,,deshawn.wilson198@example.com,1732
ORD-210850,dtc,SWAN-XL,1,89,shipped,,ray.green221@example.com,1482
ORD-210851,dtc,SWAN-XL,1,89,shipped,,rosa.hernandez770@example.com,1461
ORD-210852,dtc,SWAN-XL,2,178,shipped,,jerome.clark446@example.com,1634
ORD-210853,dtc,DONUT-2,1,59,shipped,,jerome.allen967@example.com,1735
ORD-210860,dtc,DONUT-2,1,59,shipped,,otis.king34@example.com,1802
ORD-210861,dtc,SWAN-XL,1,89,shipped,,mabel.white986@example.com,1498
ORD-210862,dtc,SWAN-XL,2,178,shipped,,mo.tanaka385@example.com,1604
ORD-210863,dtc,SWAN-XL,1,89,shipped,,deshawn.green455@example.com,1824
ORD-210870,dtc,SWAN-XL,3,267,shipped,,quinn.patel149@example.com,1817
ORD-210871,dtc,PIZZ-XL,1,49,shipped,,quinn.clark458@example.com,1697
ORD-210872,dtc,SWAN-XL,1,89,shipped,,ximena.okaforreyes586@example.com,1700
ORD-210873,dtc,SWAN-XL,1,89,shipped,,priya.lee602@example.com,1668
ORD-210880,dtc,SWAN-XL,2,178,shipped,,deshawn.smith58@example.com,1567
ORD-210881,dtc,SWAN-XL,1,89,shipped,,tina.lopez29@example.com,1638
ORD-210882,dtc,UNIC-01,1,79,shipped,,chen.king26@example.com,1867
ORD-210883,dtc,SWAN-XL,1,89,shipped,,yuki.miller63@example.com,1870
ORD-210890,dtc,SWAN-XL,1,89,shipped,,quinn.robinson883@example.com,1391
ORD-210891,dtc,SWAN-XL,1,89,shipped,,lamar.patel342@example.com,1824
ORD-210892,dtc,SWAN-XL,1,89,shipped,,bettye.perez37@example.com,1423
ORD-210893,dtc,SWAN-XL,1,89,shipped,,ray.perez993@example.com,1784
