id,channel,sku_id,qty,amount_usd,status,promo_code,customer_email,placed_at
ORD-100762,dtc,SWAN-XL,1,89,shipped,,zoe.johnson@example.com,-33771
ORD-100763,dtc,KIT-HEL,1,34,shipped,,tina.jackson@example.com,-33919
ORD-100764,dtc,SWAN-XL,1,89,shipped,,vera.nguyen@example.com,-33355
ORD-100765,dtc,PIZZ-XL,1,49,shipped,,zoe.young@example.com,-33830
ORD-100766,dtc,KRAK-01,1,129,shipped,,lamar.wright@example.com,-33933
ORD-100767,dtc,SWAN-XL,4,356,shipped,,margaret.harris@example.com,-33369
ORD-100768,dtc,PIZZ-XL,1,49,shipped,,tomasz.lopez@example.com,-33362
ORD-100769,dtc,SWAN-XL,1,89,shipped,,ivan.thompson@example.com,-33868
ORD-100770,dtc,SWAN-XL,1,89,shipped,,ximena.martin@example.com,-34097
ORD-100771,dtc,PIZZ-XL,1,49,shipped,,kitty.ramirez@example.com,-33986
ORD-100772,dtc,DONUT-2,4,236,shipped,,quinn.anderson@example.com,-34083
ORD-100773,dtc,DONUT-2,1,59,shipped,,quinn.kim@example.com,-33453
ORD-100774,dtc,KRAK-01,1,129,shipped,,mo.perez@example.com,-33909
ORD-100775,dtc,SWAN-XL,1,89,shipped,,quinn.baker@example.com,-33380
ORD-100776,dtc,DONUT-2,1,59,shipped,,lamar.davis@example.com,-33980
ORD-100777,dtc,SWAN-XL,1,89,shipped,,greg.lewis@example.com,-33528
ORD-100778,dtc,DONUT-2,1,59,shipped,,bob.lewis@example.com,-33903
ORD-100779,dtc,KIT-HEL,1,34,shipped,,stan.tanaka@example.com,-33446
ORD-100780,dtc,UNIC-01,1,79,shipped,,hannah.nowak@example.com,-33752
ORD-100781,dtc,UNIC-01,1,79,shipped,,mabel.jackson@example.com,-33327
ORD-100782,dtc,PIZZ-XL,1,49,shipped,,lamar.anderson@example.com,-33890
ORD-100783,dtc,SWAN-XL,1,89,shipped,,otis.robinson@example.com,-33916
ORD-100784,dtc,DONUT-2,1,59,shipped,,greg.kowalczyk@example.com,-33852
ORD-100785,dtc,KRAK-01,1,129,shipped,,luis.white@example.com,-33424
ORD-100786,dtc,KIT-HEL,1,34,shipped,,tina.adams@example.com,-33405
ORD-100787,dtc,KIT-HEL,1,34,shipped,,hannah.young@example.com,-33332
ORD-100788,dtc,PIZZ-XL,1,49,shipped,,rosa.torres@example.com,-33256
ORD-100789,dtc,KRAK-01,1,129,shipped,,otis.robinson@example.com,-33603
ORD-100790,dtc,KIT-HEL,1,34,shipped,,mo.perez@example.com,-33464
ORD-100791,dtc,DONUT-2,2,118,shipped,,mabel.walker@example.com,-33928
ORD-100792,dtc,KRAK-01,1,129,shipped,,pearl.johnson@example.com,-33638
ORD-100793,dtc,DONUT-2,1,59,shipped,,nellie.osei@example.com,-33655
ORD-100794,dtc,UNIC-01,1,79,shipped,,aisha.robinson@example.com,-33536
ORD-100795,dtc,KRAK-01,4,516,shipped,,nadia.adams@example.com,-34128
ORD-100796,dtc,DONUT-2,1,59,shipped,,curtis.smith@example.com,-33995
ORD-100797,dtc,DONUT-2,1,59,shipped,,ray.nowak@example.com,-33288
ORD-100798,dtc,DONUT-2,1,59,shipped,,harriet.king@example.com,-33834
ORD-100799,dtc,SWAN-XL,4,356,shipped,,bettye.harris@example.com,-33232
ORD-100800,dtc,SWAN-XL,1,89,shipped,,keiko.wright@example.com,-33559
ORD-100801,dtc,DONUT-2,1,59,shipped,,greg.davis@example.com,-34110
ORD-100802,dtc,SWAN-XL,2,178,shipped,,mabel.miller@example.com,-33931
ORD-100803,dtc,PIZZ-XL,1,49,shipped,,greg.okaforreyes@example.com,-33563
ORD-100804,dtc,KIT-HEL,1,34,shipped,,yosef.womack@example.com,-33676
ORD-100805,dtc,SWAN-XL,1,89,shipped,,deshawn.thompson@example.com,-33293
ORD-100806,dtc,KIT-HEL,1,34,shipped,,otis.white@example.com,-33569
ORD-100807,dtc,KIT-HEL,1,34,shipped,,carlos.hernandez@example.com,-33846
ORD-100808,dtc,PIZZ-XL,3,147,shipped,,yuki.adams@example.com,-34062
ORD-100809,dtc,SWAN-XL,1,89,shipped,,omar.scott@example.com,-34021
ORD-100810,dtc,UNIC-01,1,79,shipped,,bettye.king@example.com,-33777
ORD-100811,dtc,KRAK-01,1,129,shipped,,otis.harris@example.com,-33686
ORD-100812,dtc,SWAN-XL,1,89,shipped,,umar.hill@example.com,-33546
ORD-100813,dtc,UNIC-01,1,79,shipped,,hannah.wilson@example.com,-34103
ORD-100814,dtc,SWAN-XL,1,89,shipped,,flo.wilson@example.com,-33561
ORD-100815,dtc,DONUT-2,1,59,shipped,,ivan.okaforreyes@example.com,-33879
ORD-100816,dtc,SWAN-XL,1,89,shipped,,margaret.ramirez@example.com,-33702
ORD-100817,dtc,UNIC-01,1,79,shipped,,tomasz.white@example.com,-33304
ORD-100818,dtc,KIT-HEL,1,34,shipped,,aisha.miller@example.com,-33982
ORD-100819,dtc,KIT-HEL,1,34,shipped,,ximena.okaforreyes@example.com,-33964
ORD-100820,dtc,SWAN-XL,1,89,shipped,,ximena.king@example.com,-34120
ORD-100821,dtc,SWAN-XL,1,89,shipped,,quinn.anderson@example.com,-31888
ORD-100822,dtc,PIZZ-XL,1,49,shipped,,hannah.hernandez@example.com,-32348
ORD-100823,dtc,SWAN-XL,1,89,shipped,,umar.ramirez@example.com,-31987
ORD-100824,dtc,UNIC-01,1,79,shipped,,pearl.smith@example.com,-32658
ORD-100825,dtc,DONUT-2,1,59,shipped,,ximena.womack@example.com,-32481
ORD-100826,dtc,SWAN-XL,1,89,shipped,,ximena.ramirez@example.com,-31813
ORD-100827,dtc,PIZZ-XL,1,49,shipped,,ernesto.torres@example.com,-31840
ORD-100828,dtc,UNIC-01,1,79,shipped,,margaret.lopez@example.com,-31947
ORD-100829,dtc,SWAN-XL,1,89,shipped,,umar.moore@example.com,-32290
ORD-100830,dtc,SWAN-XL,1,89,shipped,,hannah.alsayed@example.com,-31872
ORD-100831,dtc,UNIC-01,1,79,shipped,,fatima.martinez@example.com,-32391
ORD-100832,dtc,PIZZ-XL,1,49,shipped,,keiko.adams@example.com,-32280
ORD-100833,dtc,PIZZ-XL,1,49,shipped,,arthur.okaforreyes@example.com,-32238
ORD-100834,dtc,SWAN-XL,1,89,shipped,,greg.lopez@example.com,-32688
ORD-100835,dtc,PIZZ-XL,1,49,shipped,,chen.white@example.com,-31851
ORD-100836,dtc,PIZZ-XL,1,49,shipped,,ray.smith@example.com,-31893
ORD-100837,dtc,DONUT-2,1,59,shipped,,lamar.white@example.com,-32052
ORD-100838,dtc,PIZZ-XL,1,49,shipped,,fatima.nowak@example.com,-32606
ORD-100839,dtc,DONUT-2,1,59,shipped,,linda.harris@example.com,-32343
ORD-100840,dtc,KIT-HEL,1,34,shipped,,otis.torres@example.com,-32340
ORD-100841,dtc,PIZZ-XL,3,147,shipped,,luis.white@example.com,-32625
ORD-100842,dtc,PIZZ-XL,1,49,shipped,,nellie.hill@example.com,-32089
ORD-100843,dtc,SWAN-XL,1,89,shipped,,bob.nowak@example.com,-32578
ORD-100844,dtc,DONUT-2,1,59,shipped,,quinn.allen@example.com,-32065
ORD-100845,dtc,KRAK-01,1,129,shipped,,rosa.young@example.com,-32683
ORD-100846,dtc,KRAK-01,1,129,shipped,,hannah.brown@example.com,-32560
ORD-100847,dtc,KIT-HEL,1,34,shipped,,aisha.sanchez@example.com,-31829
ORD-100848,dtc,UNIC-01,1,79,shipped,,chen.garcia@example.com,-32598
ORD-100849,dtc,UNIC-01,1,79,shipped,,otis.robinson@example.com,-32359
ORD-100850,dtc,SWAN-XL,1,89,shipped,,mabel.jackson@example.com,-31988
ORD-100851,dtc,PIZZ-XL,1,49,shipped,,jerome.torres@example.com,-32366
ORD-100852,dtc,KIT-HEL,3,102,shipped,,chen.hernandez@example.com,-32366
ORD-100853,dtc,PIZZ-XL,1,49,shipped,,ernesto.patel@example.com,-31795
ORD-100854,dtc,PIZZ-XL,1,49,shipped,,ray.walker@example.com,-32635
ORD-100855,dtc,KRAK-01,1,129,shipped,,jamal.osei@example.com,-32255
ORD-100856,dtc,UNIC-01,1,79,shipped,,lamar.torres@example.com,-32226
ORD-100857,dtc,SWAN-XL,1,89,shipped,,aisha.thompson@example.com,-32333
ORD-100858,dtc,PIZZ-XL,1,49,shipped,,bob.garcia@example.com,-32586
ORD-100859,dtc,SWAN-XL,1,89,shipped,,priya.allen@example.com,-32561
ORD-100860,dtc,KRAK-01,1,129,shipped,,priya.brown@example.com,-32217
ORD-100861,dtc,DONUT-2,1,59,shipped,,gus.clark@example.com,-32212
ORD-100862,dtc,SWAN-XL,1,89,shipped,,mo.ramirez@example.com,-32289
ORD-100863,dtc,PIZZ-XL,1,49,shipped,,hannah.harris@example.com,-32290
ORD-100864,dtc,DONUT-2,1,59,shipped,,ernesto.lee@example.com,-32582
ORD-100865,dtc,SWAN-XL,1,89,shipped,,bettye.brzezinski@example.com,-31943
ORD-100866,dtc,SWAN-XL,1,89,shipped,,hannah.robinson@example.com,-32282
ORD-100867,dtc,KIT-HEL,1,34,shipped,,ernesto.alsayed@example.com,-32618
ORD-100868,dtc,KIT-HEL,1,34,shipped,,curtis.robinson@example.com,-32029
ORD-100869,dtc,PIZZ-XL,1,49,shipped,,aisha.wright@example.com,-31857
ORD-100870,dtc,SWAN-XL,1,89,shipped,,carlos.martin@example.com,-32514
ORD-100871,dtc,SWAN-XL,1,89,shipped,,chen.green@example.com,-32527
ORD-100872,dtc,KRAK-01,1,129,shipped,,keiko.wilson@example.com,-32125
ORD-100873,dtc,UNIC-01,1,79,shipped,,stan.tanaka@example.com,-32149
ORD-100874,dtc,SWAN-XL,1,89,shipped,,omar.torres@example.com,-32351
ORD-100875,dtc,UNIC-01,1,79,shipped,,arthur.thomas@example.com,-32676
ORD-100876,dtc,UNIC-01,1,79,shipped,,jerome.martinez@example.com,-32085
ORD-100877,dtc,SWAN-XL,1,89,shipped,,stan.adams@example.com,-32085
ORD-100878,dtc,SWAN-XL,1,89,shipped,,chen.white@example.com,-32041
ORD-100879,dtc,SWAN-XL,1,89,shipped,,carlos.flores@example.com,-31766
ORD-100880,dtc,SWAN-XL,1,89,shipped,,margaret.white@example.com,-32502
ORD-100881,dtc,DONUT-2,4,236,shipped,,omar.smith@example.com,-31928
ORD-100882,dtc,KIT-HEL,1,34,shipped,,deshawn.white@example.com,-31919
ORD-100883,dtc,UNIC-01,1,79,shipped,,fatima.thompson@example.com,-32529
ORD-100884,dtc,SWAN-XL,1,89,shipped,,nadia.womack@example.com,-31831
ORD-100885,dtc,SWAN-XL,1,89,shipped,,mo.lee@example.com,-32629
ORD-100886,dtc,SWAN-XL,1,89,shipped,,ray.martin@example.com,-32083
ORD-100887,dtc,KRAK-01,1,129,shipped,,ingrid.alsayed@example.com,-32103
ORD-100888,dtc,DONUT-2,1,59,shipped,,wes.thompson@example.com,-32358
ORD-100889,dtc,SWAN-XL,1,89,shipped,,paloma.nguyen@example.com,-32105
ORD-100890,dtc,DONUT-2,1,59,shipped,,lamar.martinez@example.com,-31915
ORD-100891,dtc,DONUT-2,1,59,shipped,,umar.garcia@example.com,-32240
ORD-100892,dtc,PIZZ-XL,1,49,shipped,,fatima.harris@example.com,-32423
ORD-100893,dtc,UNIC-01,1,79,shipped,,umar.brzezinski@example.com,-32506
ORD-100894,dtc,SWAN-XL,3,267,shipped,,quinn.kim@example.com,-32670
ORD-100895,dtc,PIZZ-XL,1,49,shipped,,pearl.torres@example.com,-32365
ORD-100896,dtc,PIZZ-XL,1,49,shipped,,ingrid.clark@example.com,-32013
ORD-100897,dtc,SWAN-XL,1,89,shipped,,greg.torres@example.com,-32263
ORD-100898,dtc,DONUT-2,1,59,shipped,,hannah.osei@example.com,-31907
ORD-100899,dtc,SWAN-XL,1,89,shipped,,fatima.perez@example.com,-31838
ORD-100900,dtc,PIZZ-XL,1,49,shipped,,stan.anderson@example.com,-31849
ORD-100901,dtc,SWAN-XL,1,89,shipped,,zoe.davis@example.com,-31917
ORD-100902,dtc,SWAN-XL,1,89,shipped,,bob.thompson@example.com,-32191
ORD-100903,dtc,KRAK-01,4,516,shipped,,curtis.lopez@example.com,-31951
ORD-100904,dtc,KIT-HEL,1,34,shipped,,luis.young@example.com,-32285
ORD-100905,dtc,UNIC-01,1,79,shipped,,ray.clark@example.com,-32525
ORD-100906,dtc,SWAN-XL,1,89,shipped,,carlos.walker@example.com,-32519
ORD-100907,dtc,UNIC-01,1,79,shipped,,aisha.robinson@example.com,-32121
ORD-100908,dtc,KRAK-01,1,129,shipped,,umar.thompson@example.com,-31800
ORD-100909,dtc,UNIC-01,1,79,shipped,,ingrid.clark@example.com,-32330
ORD-100910,dtc,SWAN-XL,1,89,shipped,,yosef.lee@example.com,-32470
ORD-100911,dtc,PIZZ-XL,1,49,shipped,,omar.scott@example.com,-32056
ORD-100912,dtc,SWAN-XL,1,89,shipped,,jerome.kowalczyk@example.com,-32508
ORD-100913,dtc,SWAN-XL,1,89,shipped,,ximena.jackson@example.com,-32150
ORD-100914,dtc,UNIC-01,1,79,shipped,,tomasz.torres@example.com,-32515
ORD-100915,dtc,UNIC-01,1,79,shipped,,omar.lopez@example.com,-31832
ORD-100916,dtc,PIZZ-XL,1,49,shipped,,bettye.lewis@example.com,-31904
ORD-100917,dtc,SWAN-XL,1,89,shipped,,curtis.martin@example.com,-31821
ORD-100918,dtc,PIZZ-XL,1,49,shipped,,nellie.flores@example.com,-32322
ORD-100919,dtc,SWAN-XL,4,356,shipped,,deshawn.nowak@example.com,-31742
ORD-100920,dtc,KRAK-01,1,129,shipped,,priya.brzezinski@example.com,-31908
ORD-100921,dtc,KIT-HEL,1,34,shipped,,hannah.smith@example.com,-32048
ORD-100922,dtc,SWAN-XL,1,89,shipped,,carlos.sanchez@example.com,-32277
ORD-100923,dtc,KRAK-01,1,129,shipped,,mo.jackson@example.com,-32465
ORD-100924,dtc,SWAN-XL,1,89,shipped,,zoe.moore@example.com,-32442
ORD-100925,dtc,KIT-HEL,1,34,shipped,,ivan.thomas@example.com,-32677
ORD-100926,dtc,KRAK-01,1,129,shipped,,nellie.torres@example.com,-32157
ORD-100927,dtc,PIZZ-XL,1,49,shipped,,hannah.green@example.com,-32548
ORD-100928,dtc,KRAK-01,1,129,shipped,,kitty.alsayed@example.com,-32086
ORD-100929,dtc,SWAN-XL,1,89,shipped,,luis.thompson@example.com,-31928
ORD-100930,dtc,KRAK-01,1,129,shipped,,stan.okaforreyes@example.com,-31805
ORD-100931,dtc,PIZZ-XL,1,49,shipped,,ximena.walker@example.com,-32246
ORD-100932,dtc,PIZZ-XL,1,49,shipped,,chen.robinson@example.com,-31981
ORD-100933,dtc,DONUT-2,1,59,shipped,,carlos.sanchez@example.com,-32693
ORD-100934,dtc,DONUT-2,1,59,shipped,,deshawn.kowalczyk@example.com,-32444
ORD-100935,dtc,KRAK-01,1,129,shipped,,umar.davis@example.com,-32096
ORD-100936,dtc,SWAN-XL,1,89,shipped,,otis.kowalczyk@example.com,-32184
ORD-100937,dtc,DONUT-2,1,59,shipped,,deshawn.wright@example.com,-30312
ORD-100938,dtc,PIZZ-XL,1,49,shipped,,mabel.wilson@example.com,-30910
ORD-100939,dtc,KRAK-01,1,129,shipped,,ivan.nguyen@example.com,-31022
ORD-100940,dtc,KRAK-01,1,129,shipped,,priya.jackson@example.com,-31042
ORD-100941,dtc,KRAK-01,1,129,shipped,,carlos.alsayed@example.com,-30993
ORD-100942,dtc,KIT-HEL,1,34,shipped,,deshawn.king@example.com,-30911
ORD-100943,dtc,PIZZ-XL,1,49,shipped,,margaret.brzezinski@example.com,-30306
ORD-100944,dtc,DONUT-2,1,59,shipped,,carlos.young@example.com,-30885
ORD-100945,dtc,SWAN-XL,1,89,shipped,,ivan.clark@example.com,-30980
ORD-100946,dtc,PIZZ-XL,2,98,shipped,,carlos.young@example.com,-30924
ORD-100947,dtc,PIZZ-XL,2,98,shipped,,margaret.jackson@example.com,-30459
ORD-100948,dtc,DONUT-2,1,59,shipped,,zoe.kowalczyk@example.com,-30542
ORD-100949,dtc,SWAN-XL,1,89,shipped,,ximena.adams@example.com,-30797
ORD-100950,dtc,PIZZ-XL,4,196,shipped,,stan.wilson@example.com,-30343
ORD-100951,dtc,KIT-HEL,1,34,shipped,,ximena.lewis@example.com,-30320
ORD-100952,dtc,SWAN-XL,1,89,shipped,,carlos.ramirez@example.com,-30384
ORD-100953,dtc,SWAN-XL,1,89,shipped,,margaret.wilson@example.com,-30738
ORD-100954,dtc,DONUT-2,4,236,shipped,,fatima.miller@example.com,-31246
ORD-100955,dtc,KRAK-01,1,129,shipped,,curtis.hernandez@example.com,-30805
ORD-100956,dtc,SWAN-XL,1,89,shipped,,nellie.jackson@example.com,-30885
ORD-100957,dtc,KIT-HEL,1,34,shipped,,chen.white@example.com,-30436
ORD-100958,dtc,SWAN-XL,1,89,shipped,,stan.scott@example.com,-30695
ORD-100959,dtc,SWAN-XL,2,178,shipped,,nadia.miller@example.com,-30309
ORD-100960,dtc,KIT-HEL,1,34,shipped,,hannah.thompson@example.com,-31077
ORD-100961,dtc,KIT-HEL,3,102,shipped,,ray.nowak@example.com,-30640
ORD-100962,dtc,PIZZ-XL,1,49,shipped,,aisha.baker@example.com,-30749
ORD-100963,dtc,SWAN-XL,1,89,shipped,,flo.baker@example.com,-30469
ORD-100964,dtc,SWAN-XL,1,89,shipped,,priya.hernandez@example.com,-30896
ORD-100965,dtc,SWAN-XL,1,89,shipped,,stan.anderson@example.com,-31017
ORD-100966,dtc,SWAN-XL,1,89,shipped,,priya.alsayed@example.com,-31110
ORD-100967,dtc,UNIC-01,1,79,shipped,,ernesto.alsayed@example.com,-30948
ORD-100968,dtc,KIT-HEL,1,34,shipped,,pearl.baker@example.com,-31215
ORD-100969,dtc,PIZZ-XL,1,49,shipped,,carlos.martinez@example.com,-31049
ORD-100970,dtc,UNIC-01,1,79,shipped,,fatima.walker@example.com,-30597
ORD-100971,dtc,UNIC-01,1,79,shipped,,quinn.lewis@example.com,-30932
ORD-100972,dtc,DONUT-2,1,59,shipped,,rosa.adams@example.com,-30531
ORD-100973,dtc,KRAK-01,1,129,shipped,,harriet.martinez@example.com,-30807
ORD-100974,dtc,PIZZ-XL,1,49,shipped,,yosef.kim@example.com,-30821
ORD-100975,dtc,SWAN-XL,1,89,shipped,,arthur.johnson@example.com,-31130
ORD-100976,dtc,KIT-HEL,1,34,shipped,,harriet.adams@example.com,-30811
ORD-100977,dtc,UNIC-01,1,79,shipped,,arthur.harris@example.com,-31125
ORD-100978,dtc,PIZZ-XL,1,49,shipped,,carlos.clark@example.com,-31179
ORD-100979,dtc,UNIC-01,1,79,shipped,,bob.ramirez@example.com,-31023
ORD-100980,dtc,SWAN-XL,1,89,shipped,,ingrid.martin@example.com,-30534
ORD-100981,dtc,DONUT-2,1,59,shipped,,yosef.adams@example.com,-30425
ORD-100982,dtc,SWAN-XL,1,89,shipped,,flo.lopez@example.com,-30387
ORD-100983,dtc,DONUT-2,1,59,shipped,,aisha.kim@example.com,-31081
ORD-100984,dtc,DONUT-2,1,59,shipped,,chen.lopez@example.com,-31101
ORD-100985,dtc,DONUT-2,1,59,shipped,,lamar.flores@example.com,-30479
ORD-100986,dtc,PIZZ-XL,1,49,shipped,,gus.flores@example.com,-30940
ORD-100987,dtc,PIZZ-XL,3,147,shipped,,pearl.scott@example.com,-30710
ORD-100988,dtc,DONUT-2,1,59,shipped,,vera.alsayed@example.com,-30583
ORD-100989,dtc,SWAN-XL,1,89,shipped,,yuki.clark@example.com,-30840
ORD-100990,dtc,DONUT-2,1,59,shipped,,lamar.walker@example.com,-31227
ORD-100991,dtc,KIT-HEL,1,34,shipped,,lamar.hernandez@example.com,-30384
ORD-100992,dtc,DONUT-2,1,59,shipped,,keiko.flores@example.com,-30394
ORD-100993,dtc,SWAN-XL,1,89,shipped,,ingrid.torres@example.com,-30944
ORD-100994,dtc,SWAN-XL,1,89,shipped,,otis.sanchez@example.com,-30420
ORD-100995,dtc,PIZZ-XL,1,49,shipped,,jamal.osei@example.com,-31110
ORD-100996,dtc,SWAN-XL,1,89,shipped,,deshawn.osei@example.com,-30682
ORD-100997,dtc,SWAN-XL,1,89,shipped,,otis.scott@example.com,-30445
ORD-100998,dtc,PIZZ-XL,1,49,shipped,,chen.walker@example.com,-30857
ORD-100999,dtc,DONUT-2,1,59,shipped,,ivan.patel@example.com,-30384
ORD-101000,dtc,SWAN-XL,1,89,shipped,,gus.walker@example.com,-30813
ORD-101001,dtc,UNIC-01,1,79,shipped,,bob.martin@example.com,-30964
ORD-101002,dtc,DONUT-2,1,59,shipped,,linda.moore@example.com,-31133
ORD-101003,dtc,SWAN-XL,1,89,shipped,,chen.brown@example.com,-30612
ORD-101004,dtc,PIZZ-XL,1,49,shipped,,harriet.brown@example.com,-31068
ORD-101005,dtc,SWAN-XL,1,89,shipped,,yuki.lopez@example.com,-30854
ORD-101006,dtc,PIZZ-XL,1,49,shipped,,greg.green@example.com,-31116
ORD-101007,dtc,SWAN-XL,4,356,shipped,,quinn.harris@example.com,-31056
ORD-101008,dtc,SWAN-XL,1,89,shipped,,wes.okaforreyes@example.com,-31057
ORD-101009,dtc,UNIC-01,1,79,shipped,,carlos.clark@example.com,-30971
ORD-101010,dtc,DONUT-2,1,59,shipped,,kitty.kowalczyk@example.com,-30507
ORD-101011,dtc,PIZZ-XL,1,49,shipped,,mo.green@example.com,-31069
ORD-101012,dtc,SWAN-XL,1,89,shipped,,aisha.womack@example.com,-31041
ORD-101013,dtc,DONUT-2,1,59,shipped,,chen.nowak@example.com,-30429
ORD-101014,dtc,SWAN-XL,1,89,shipped,,nellie.nguyen@example.com,-30493
ORD-101015,dtc,PIZZ-XL,1,49,shipped,,jamal.garcia@example.com,-30675
ORD-101016,dtc,DONUT-2,1,59,shipped,,carlos.robinson@example.com,-30431
ORD-101017,dtc,UNIC-01,1,79,shipped,,dolores.tanaka@example.com,-30948
ORD-101018,dtc,DONUT-2,1,59,shipped,,deshawn.alsayed@example.com,-30624
ORD-101019,dtc,DONUT-2,1,59,shipped,,ximena.young@example.com,-30447
ORD-101020,dtc,KIT-HEL,1,34,shipped,,kitty.lewis@example.com,-31162
ORD-101021,dtc,PIZZ-XL,1,49,shipped,,jerome.king@example.com,-30358
ORD-101022,dtc,SWAN-XL,1,89,shipped,,flo.flores@example.com,-30949
ORD-101023,dtc,PIZZ-XL,1,49,shipped,,ingrid.anderson@example.com,-30916
ORD-101024,dtc,DONUT-2,3,177,shipped,,lamar.nowak@example.com,-31134
ORD-101025,dtc,UNIC-01,1,79,shipped,,jerome.womack@example.com,-31159
ORD-101026,dtc,KIT-HEL,1,34,shipped,,ray.johnson@example.com,-30672
ORD-101027,dtc,KIT-HEL,1,34,shipped,,yuki.scott@example.com,-30735
ORD-101028,dtc,SWAN-XL,1,89,shipped,,dolores.baker@example.com,-30801
ORD-101029,dtc,KIT-HEL,1,34,shipped,,luis.okaforreyes@example.com,-31239
ORD-101030,dtc,SWAN-XL,4,356,shipped,,carlos.wright@example.com,-30370
ORD-101031,dtc,SWAN-XL,1,89,shipped,,mo.lewis@example.com,-30803
ORD-101032,dtc,PIZZ-XL,1,49,shipped,,carlos.ramirez@example.com,-31105
ORD-101033,dtc,SWAN-XL,1,89,shipped,,ernesto.johnson@example.com,-30568
ORD-101034,dtc,PIZZ-XL,1,49,shipped,,hannah.hill@example.com,-29526
ORD-101035,dtc,PIZZ-XL,4,196,shipped,,gus.wright@example.com,-29203
ORD-101036,dtc,DONUT-2,1,59,shipped,,linda.hernandez@example.com,-29247
ORD-101037,dtc,UNIC-01,4,316,shipped,,vera.tanaka@example.com,-28997
ORD-101038,dtc,PIZZ-XL,1,49,shipped,,paloma.white@example.com,-29171
ORD-101039,dtc,DONUT-2,2,118,shipped,,ivan.johnson@example.com,-29670
ORD-101040,dtc,SWAN-XL,1,89,shipped,,tina.kowalczyk@example.com,-28991
ORD-101041,dtc,UNIC-01,1,79,shipped,,bob.wright@example.com,-29409
ORD-101042,dtc,PIZZ-XL,1,49,shipped,,mabel.flores@example.com,-28980
ORD-101043,dtc,UNIC-01,1,79,shipped,,harriet.anderson@example.com,-28965
ORD-101044,dtc,SWAN-XL,1,89,shipped,,ingrid.smith@example.com,-29360
ORD-101045,dtc,PIZZ-XL,1,49,shipped,,quinn.thompson@example.com,-29264
ORD-101046,dtc,PIZZ-XL,3,147,shipped,,dolores.clark@example.com,-29485
ORD-101047,dtc,UNIC-01,1,79,shipped,,fatima.brown@example.com,-29083
ORD-101048,dtc,SWAN-XL,1,89,shipped,,yuki.jackson@example.com,-29649
ORD-101049,dtc,SWAN-XL,1,89,shipped,,yosef.anderson@example.com,-29205
ORD-101050,dtc,KRAK-01,1,129,shipped,,gus.anderson@example.com,-29450
ORD-101051,dtc,PIZZ-XL,1,49,shipped,,jerome.okaforreyes@example.com,-29316
ORD-101052,dtc,SWAN-XL,1,89,shipped,,bettye.scott@example.com,-29800
ORD-101053,dtc,SWAN-XL,1,89,shipped,,margaret.okaforreyes@example.com,-29189
ORD-101054,dtc,SWAN-XL,1,89,shipped,,stan.davis@example.com,-29141
ORD-101055,dtc,SWAN-XL,1,89,shipped,,ximena.nowak@example.com,-29452
ORD-101056,dtc,DONUT-2,1,59,shipped,,deshawn.alsayed@example.com,-29017
ORD-101057,dtc,KRAK-01,3,387,shipped,,ingrid.moore@example.com,-29673
ORD-101058,dtc,SWAN-XL,1,89,shipped,,linda.scott@example.com,-29689
ORD-101059,dtc,SWAN-XL,1,89,shipped,,deshawn.thomas@example.com,-29608
ORD-101060,dtc,KRAK-01,1,129,shipped,,omar.johnson@example.com,-29132
ORD-101061,dtc,PIZZ-XL,1,49,shipped,,omar.white@example.com,-28986
ORD-101062,dtc,SWAN-XL,4,356,shipped,,quinn.wilson@example.com,-29016
ORD-101063,dtc,PIZZ-XL,1,49,shipped,,pearl.hill@example.com,-29099
ORD-101064,dtc,KIT-HEL,1,34,shipped,,keiko.brown@example.com,-28971
ORD-101065,dtc,SWAN-XL,1,89,shipped,,ray.martin@example.com,-29217
ORD-101066,dtc,PIZZ-XL,1,49,shipped,,deshawn.ramirez@example.com,-29214
ORD-101067,dtc,UNIC-01,1,79,shipped,,hannah.ramirez@example.com,-28980
ORD-101068,dtc,SWAN-XL,1,89,shipped,,yuki.wright@example.com,-29609
ORD-101069,dtc,SWAN-XL,1,89,shipped,,jamal.robinson@example.com,-29223
ORD-101070,dtc,DONUT-2,1,59,shipped,,vera.scott@example.com,-29247
ORD-101071,dtc,UNIC-01,1,79,shipped,,otis.brzezinski@example.com,-29451
ORD-101072,dtc,DONUT-2,1,59,shipped,,lamar.flores@example.com,-29272
ORD-101073,dtc,KIT-HEL,1,34,shipped,,greg.wilson@example.com,-29101
ORD-101074,dtc,UNIC-01,1,79,shipped,,arthur.osei@example.com,-29176
ORD-101075,dtc,UNIC-01,1,79,shipped,,ingrid.harris@example.com,-28884
ORD-101076,dtc,KIT-HEL,1,34,shipped,,vera.clark@example.com,-29078
ORD-101077,dtc,PIZZ-XL,1,49,shipped,,bettye.clark@example.com,-29458
ORD-101078,dtc,SWAN-XL,1,89,shipped,,mo.kowalczyk@example.com,-29215
ORD-101079,dtc,SWAN-XL,1,89,shipped,,arthur.king@example.com,-29532
ORD-101080,dtc,SWAN-XL,1,89,shipped,,yosef.okaforreyes@example.com,-29404
ORD-101081,dtc,UNIC-01,1,79,shipped,,greg.thomas@example.com,-29019
ORD-101082,dtc,PIZZ-XL,1,49,shipped,,nellie.miller@example.com,-29321
ORD-101083,dtc,KRAK-01,1,129,shipped,,curtis.lopez@example.com,-28991
